include,name,suggested_category,longitude,latitude,address,website,source,source_id,reason
,American G.C. Contracting,,-74.1376819,40.6116352,,,OpenStreetMap,node/13072901964,Requires manual review
,"American Globe Theatre, Ltd.",,-73.983547,40.757946,"145 West 46th Street, New York, 10036",,NYC DCLA,dcla-row-98,Requires manual review
,"American Indian Artists, Inc.",,-73.982862,40.728102,"288 E 10th St, New York, 10009",,NYC DCLA,dcla-row-99,Requires manual review
,"American Indian Community House, Inc.",,-73.989457,40.754595,"234 W 39th St, New York, 10018",,NYC DCLA,dcla-row-100,Requires manual review
,American Institute of Architects,,-73.998532,40.728575,"536 LaGuardia Place, New York, 10012",,NYC DCLA,dcla-row-101,DCLA Architecture/Design discipline
,American Institute of Graphic Arts,,-74.007892,40.712265,"233 Broadway, New York, 10279",,NYC DCLA,dcla-row-102,DCLA Architecture/Design discipline
,American Jewish Historical Society,,-73.993454,40.737677,"15 West 16th Street, New York, 10011",,NYC DCLA,dcla-row-103,Requires manual review
,American Kennel Club Museum of the Dog,,-73.978485,40.750992,"101 Park Avenue, New York, 10178",,NYC DCLA,dcla-row-104,Requires manual review
,"American Lyric Theater Center, Inc.",,-73.98852,40.745309,"1178 Broadway, New York, 10001",,NYC DCLA,dcla-row-106,Requires manual review
,American Museum of Natural History,,-73.974211,40.7810986,200 Central Park West,https://www.amnh.org/,OpenStreetMap,way/388436810,Design-related museum or gallery
,American Museum of the Moving Image,,-73.924377,40.756206,"36-01 35th Avenue, Astoria, 11106",,NYC DCLA,dcla-row-108,Requires manual review
,American Musical and Dramatic Academy,,-73.9875128,40.7722047,211 West 61st Street,https://www.amda.edu/campuses/new-york,OpenStreetMap,node/7661904666,Requires manual review
,"American Opera Projects, Inc.",,-73.973221,40.685073,"138 S Oxford St, Brooklyn, 11217",,NYC DCLA,dcla-row-111,Requires manual review
,American Opera/Musical Theatre Co Inc,,-73.98623,40.770676,"175 W. 60th St, New York, 10023",,NYC DCLA,dcla-row-110,Requires manual review
,"American Performing Arts Collaborative, Inc.",,-73.953685,40.81029,"6 Hancock Place, New York City, 10027",,NYC DCLA,dcla-row-112,Requires manual review
,"American Place Theatre, Inc.",,-73.991449,40.760038,"630 Ninth Avenue, New York, 10036",,NYC DCLA,dcla-row-113,Requires manual review
,"American Story Project Theater Company, Inc.",,-73.995023,40.750033,"412 Eighth Avenue, Manhattan, 10116",,NYC DCLA,dcla-row-115,Requires manual review
,American Symphony Orchestra League,,-73.992417,40.753612,"520 8th Avenue, New York, 10018",,NYC DCLA,dcla-row-117,Requires manual review
,"American Symphony Orchestra, Inc.",,-73.978803,40.762103,"1330 Avenue of the Americas, New York, 10019",,NYC DCLA,dcla-row-116,Requires manual review
,"American Tap Dance Foundation, Inc.",,-74.008129,40.73273,"154 Christopher Street #2B, New York, 10014",,NYC DCLA,dcla-row-118,Requires manual review
,American Theatre of Harlem,,-73.973221,40.685073,"138 S. Oxford Street, Brooklyn, 11217",,NYC DCLA,dcla-row-119,Requires manual review
,American Theatre Wing,,-73.984184,40.753183,"58 W 40th St, New York, 10018",,NYC DCLA,dcla-row-120,Requires manual review
,"American Turkish Society, Inc.",,-73.986161,40.754946,"1460 Broadway, New York, 10036",,NYC DCLA,dcla-row-121,Requires manual review
,"American Vicarious, Inc.",,-73.990108,40.67355,"200 6th St #3A, New York, 11215",,NYC DCLA,dcla-row-122,Requires manual review
,"Americas Society, Inc.",,-73.965563,40.768739,"680 Park Avenue, New York, 10065",,NYC DCLA,dcla-row-124,Requires manual review
,Amigos del Museo del Barrio,,-73.951992,40.793072,"1230 Fifth Avenue, New York, 10029",,NYC DCLA,dcla-row-125,Requires manual review
,Ammazzacaffè,,-73.9446152,40.7114031,702 Grand Street,https://ammazzacaffe.nyc/,OpenStreetMap,node/5594595555,Requires manual review
,"Amore Opera, Inc.",,-73.975534,40.77943,"27 West 76th St. #2B, New York, 10023",,NYC DCLA,dcla-row-127,Requires manual review
,Amorino,,-73.9938859,40.7328943,60 University Place,,OpenStreetMap,node/3497534428,Requires manual review
,Amos Eno Gallery,,-73.9332632,40.7057978,56 Bogart Street,https://www.amoseno.org,OpenStreetMap,node/6448226408,Design-related museum or gallery
,"Amos Eno Gallery, Inc.",,-73.994241,40.694888,"191 Henry St., Manhattan, 10002",,NYC DCLA,dcla-row-128,Requires manual review
,"An Claidheamh Soluis, Inc.",,-73.993978,40.76676,"726 11th Ave, New York, 10019",,NYC DCLA,dcla-row-129,Requires manual review
,Anamnisis Wedding Corp.,,-73.9115859,40.764638,42-11 28th Avenue,https://anamnisisweddings.com,OpenStreetMap,node/2846566329,Requires manual review
,Anat Egbi,,-74.002932,40.7175972,372 Broadway,https://anatebgi.com,OpenStreetMap,way/1349122395,Requires manual review
,Anchor Plumbing,,-73.9452086,40.7186502,,,OpenStreetMap,node/6068993412,Requires manual review
,Andrade Shoe Repair,,-73.9636556,40.7686811,946 Lexington Avenue,http://andradenyc.com/,OpenStreetMap,node/2723866725,Requires manual review
,Andrade Shoe Repair,,-74.0041852,40.7330881,320 Bleecker Street,,OpenStreetMap,node/5265713165,Requires manual review
,Andrade Shoe Repair,,-73.9539469,40.7778004,210 East 85th Street,,OpenStreetMap,node/7097336616,Requires manual review
,Andrew Heiskell Braille and Talking Book Library,,-73.9933185,40.7405048,40 West 20th Street,https://nypl.org/locations/heiskell,OpenStreetMap,node/2622762117,Requires manual review
,Andrew Kreps Gallery,,-74.0020133,40.7181761,22 Cortlandt Alley,,OpenStreetMap,node/2563930256,Requires manual review
,Angel Dry Cleaners,,-73.9566501,40.6908921,,,OpenStreetMap,node/2568142045,Requires manual review
,Angel Orensanz Foundation,,-73.9857912,40.7211816,172 Norfolk Street,https://angelorensanz.com/,OpenStreetMap,node/4697762580,OpenStreetMap arts-centre tag
,"Angel Orensanz Foundation, Inc",,-73.985927,40.721174,"172 Norfolk Street, New York, 10002",,NYC DCLA,dcla-row-131,Requires manual review
,"Animation Project, Inc.",,-74.005779,40.714824,"291 Broadway, Manhattan, 10007",,NYC DCLA,dcla-row-132,Requires manual review
,"AnkhLave Arts Alliance, Inc.",,-73.938632,40.8027,"2011 Lexington Ave, #4, New York, 10035",,NYC DCLA,dcla-row-133,Requires manual review
,Anna Zorina Gallery,,-74.0053524,40.7489431,532 West 24th Street,https://www.annazorinagallery.com,OpenStreetMap,node/10859974163,Requires manual review
,"Annabella Gonzalez Dance Theater, Inc.",,-73.958752,40.783345,"4 East 89th Street, #P-C, New York, 10128",,NYC DCLA,dcla-row-134,Requires manual review
,"Anne Frank Center USA, Inc.",,-73.987427,40.744521,"244 Fifth Ave, New York, 10001",,NYC DCLA,dcla-row-135,Requires manual review
,ANONYMOUS ENSEMBLE INC,,-73.992767,40.683311,"249 Smith St., Brooklyn, 11231",,NYC DCLA,dcla-row-136,Requires manual review
,"Ansonia Music Outreach Organization, Inc.",,-73.931061,40.855188,"330 Wadsworth Avenue 2G, New York, 10040",,NYC DCLA,dcla-row-137,Requires manual review
,"Anthology Film Archives, Inc.",,-73.990486,40.724716,"32 Second Avenue, New York, 10003",,NYC DCLA,dcla-row-138,Requires manual review
,"Anthropologists, Inc.",,-73.940087,40.851661,"100 Cabrini Blvd., New York, 10033",,NYC DCLA,dcla-row-139,Requires manual review
,Anthropology Museum of the People of New York,,-73.814744,40.737459,"64-19 Kissena Boulevard, Flushing, 11367",,NYC DCLA,dcla-row-140,Design-related name in DCLA Museum discipline
,"Anti-Social Music, Inc.",,-73.982674,40.715701,"500C Grand St, New York, 10002",,NYC DCLA,dcla-row-141,Requires manual review
,Antonio Ceriello Electric,,-74.0053794,40.68363,,https://www.antoniocerielloelectric.com,OpenStreetMap,node/9788926257,Requires manual review
,Antun's Catering Hall,,-73.7349139,40.7174885,96-43 Springfield Boulevard,,OpenStreetMap,way/247686774,Requires manual review
,Anya & Andrew Shiva Gallery,,-73.9902725,40.771366,860 11th Avenue,https://shivagallery.org/,OpenStreetMap,node/7618290787,Requires manual review
,Anyone Corporation,,-73.990285,40.743523,"41 WEST 25TH ST FL 11, NEW YORK CITY, 10010",,NYC DCLA,dcla-row-142,DCLA Architecture/Design discipline
,"Aperture Foundation, Inc.",,-74.003483,40.751494,"548 W 28th St, New York, 10001",,NYC DCLA,dcla-row-143,Requires manual review
,Apex for Youth Inc.,,-73.991904,40.721922,"195 Chrystie Street, #200, New York, 10002",,NYC DCLA,dcla-row-145,Requires manual review
,ApexArt Curatorial Program,,-74.004654,40.719084,"291 Church St, New York, 10013",,NYC DCLA,dcla-row-144,Requires manual review
,"Apollo Theater Foundation, Inc.",,-73.95021,40.809778,"253 West 125th Street, New York, 10027",,NYC DCLA,dcla-row-146,Requires manual review
,Apple Core Electronics,,-73.932976,40.7032134,991 Flushing Avenue,http://applecoreelectronics.com/,OpenStreetMap,node/5801941631,Requires manual review
,Apple Samsung Doctor Guy,,-73.9496803,40.6770163,,,OpenStreetMap,node/10179186550,Requires manual review
,"Appleby Foundation, Inc.",,-73.997478,40.724612,"579 Broadway, 4B, Apt. 4B, New York, 10012",,NYC DCLA,dcla-row-147,Requires manual review
,Aqua Plumbing Supply,,-73.9393723,40.6780832,1499 Atlantic Avenue,,OpenStreetMap,node/6019920905,Requires manual review
,AQUA VIM,,-73.9223998,40.7315608,54-08 46th Street,https://aquavim.com/,OpenStreetMap,node/11924748337,Requires manual review
,Aquarius Studios,,-73.901529,40.6938943,1116 Wyckoff Avenue,https://aquariusstudiosnyc.com/,OpenStreetMap,node/9707425778,Requires manual review
,AquaTech,,-74.2355823,40.5378715,,,OpenStreetMap,node/12456546150,Requires manual review
,"Arab American Association of NY, Inc.",,-74.021444,40.63238,"7111 5th Avenue, Brooklyn, 11209",,NYC DCLA,dcla-row-150,Requires manual review
,Arab-American Family Support Center Inc.,,-73.992806,40.688806,"150 Court Street, Brooklyn, 11201",,NYC DCLA,dcla-row-151,Requires manual review
,ARC Athens Inc,,-73.93065,40.809255,"220 East 134th Street, Bronx, 10451",,NYC DCLA,dcla-row-152,Requires manual review
,"ARC on 4th Street, Inc.",,-73.990807,40.726785,"59 East 4th Street, New York, 10003",,NYC DCLA,dcla-row-156,Requires manual review
,Arcadia Electrical,,-73.9042921,40.6959249,10-05 Wyckoff Avenue,http://www.arcadiaelectrical.com/,OpenStreetMap,node/5565094838,Requires manual review
,"Archipelago Books, Inc.",,-73.987671,40.674909,"232 Third Street, Suite A111, Brooklyn, 11215",,NYC DCLA,dcla-row-153,Requires manual review
,"Architectural Atlantic Stairs, Inc.",,-73.9369954,40.7085444,284 Meserole Street,https://atlanticstairs.com/,OpenStreetMap,node/6049761556,OpenStreetMap craft/workshop tag
,Architectural Grille,,-73.9937538,40.6746752,42 2nd Avenue,https://www.archgrille.com,OpenStreetMap,way/1159044549,OpenStreetMap craft/workshop tag
,Architectural League of New York,,-73.997157,40.72496,"594 Broadway, Suite 607, New York, 10012",,NYC DCLA,dcla-row-154,DCLA Architecture/Design discipline
,Archive for Research in Archetypal Symbolism,,-73.980023,40.750619,"28 E 39th St, New York, 10016",,NYC DCLA,dcla-row-155,Requires manual review
,"Arcos Orchestra, Ltd.",,-73.955138,40.78765,"17 E 96th St 14B, New York, 10128",,NYC DCLA,dcla-row-157,Requires manual review
,Arctic Cycle,,-73.995339,40.726267,"64 Bleecker Street, New York, 10012",,NYC DCLA,dcla-row-158,Requires manual review
,Ardea Arts,,-74.001147,40.722419,"463 Broome Street, New York, 10013",,NYC DCLA,dcla-row-159,Requires manual review
,"Arete Education, Inc.",,-73.927092,40.819057,"557 Grand Concourse, Suite 140, #3, New York, 10451",,NYC DCLA,dcla-row-160,Requires manual review
,Arete Living Arts Foundation,,-73.95749,40.735643,"64 Dupont St 2L, Brooklyn, 11222",,NYC DCLA,dcla-row-161,Requires manual review
,Arlington Library,,-73.8872386,40.6806855,203 Arlington Avenue,https://www.bklynlibrary.org/locations/arlington,OpenStreetMap,way/250205282,Requires manual review
,"Armitage Foundation, Ltd.",,-74.006414,40.719748,"9 N. Moore St., New York, 10013",,NYC DCLA,dcla-row-163,Requires manual review
,Armstrong Roofing Corp.,,-74.1062545,40.5744489,,,OpenStreetMap,node/12677429768,Requires manual review
,Arnald & Marie Schwartz Hall of Dental Science,,-73.9784045,40.7379606,345 East 24th Street,,OpenStreetMap,way/264762244,Requires manual review
,Arnica Heating & Air Conditioning Inc.,,-74.0774921,40.6251197,,,OpenStreetMap,node/13048630630,Requires manual review
,Aroma Indian,,-73.8686023,40.7232534,63-40 Woodhaven Boulevard,http://www.aromaindiannyc.com/,OpenStreetMap,node/6696347202,Requires manual review
,"Around the Block, Inc.",,-73.988976,40.740426,"5 East 22nd Street, Suite 9K, New York, 10010",,NYC DCLA,dcla-row-164,Requires manual review
,"Ars Nova Theater I, Inc.",,-73.990469,40.76741,"511 West 54th Street, New York, 10019",,NYC DCLA,dcla-row-165,Requires manual review
,Arsenal Contemporary Art,,-73.9937691,40.7218041,214 Bowery,https://www.arsenalcontemporary.com/ny/home,OpenStreetMap,node/9652307019,Design-related museum or gallery
,"Art Beyond Sight, Inc.",,-73.997305,40.724818,"589 Broadway, 3rd Floor, New York, 10012",,NYC DCLA,dcla-row-170,Requires manual review
,Art Center,,-73.8197775,40.7364981,,,OpenStreetMap,node/7237410533,OpenStreetMap arts-centre tag
,Art Clinic,,-73.9831736,40.7187633,106 Ridge Street,,OpenStreetMap,node/2713432144,Design-related museum or gallery
,"Art Deco Society of New York, Inc.",,-73.963283,40.757576,"400 East 56th Street, Suite 39N, New York, 10022",,NYC DCLA,dcla-row-175,DCLA Architecture/Design discipline
,"Art Directors Club, Inc.",,-73.99062,40.746882,"106 West 29th Street, New York, 10001",,NYC DCLA,dcla-row-176,DCLA Architecture/Design discipline
,"Art for Change, Inc.",,-73.946001,40.792606,"1699 Lexington Avenue, New York, 10029",,NYC DCLA,dcla-row-178,Requires manual review
,Art For Progress,,-73.99776,40.718455,"133 Mulberry Street, #4W1, New York, 10013",,NYC DCLA,dcla-row-179,Requires manual review
,Art Fun Studio,,-74.0373574,40.6150376,,https://www.artfunstudio.com/,OpenStreetMap,node/13310695178,OpenStreetMap arts-centre tag
,Art House Astoria Conservatory for Music and Art,,-73.930025,40.764312,"23-35 Broadway, Astoria, 11106",,NYC DCLA,dcla-row-181,Requires manual review
,Art in the Park inc,,-73.942384,40.80734,"8 West 126th street, New York, 10037",,NYC DCLA,dcla-row-185,Requires manual review
,Art Lab,,-74.1026605,40.6439951,,https://artlabsi.com/,OpenStreetMap,node/424061246,Design-related museum or gallery
,"Art Lab, Inc.",,-74.104753,40.645075,"1000 RICHMOND TER STE 10, Staten Island, 10301",,NYC DCLA,dcla-row-197,Design-related name in DCLA Visual Arts discipline
,Art Loisaida Foundation,,-73.979601,40.725963,"608 East 9th Street, New York, 10009",,NYC DCLA,dcla-row-198,Requires manual review
,"Art of Brooklyn Festival, Inc.",,-74.031526,40.634612,"145 72nd Street, Brooklyn, 11209",,NYC DCLA,dcla-row-199,Requires manual review
,"Art of the Early Keyboard, Inc.",,-73.980145,40.778865,"170 West 73rd Street, Apt 3C, New York, 10023",,NYC DCLA,dcla-row-200,Requires manual review
,Art Omi Inc.,,-73.994422,40.734877,"55 Fifth Avenue, New York, 10003",,NYC DCLA,dcla-row-201,Requires manual review
,Art Projects International,,-74.0098159,40.7226366,434 Greenwich Street,,OpenStreetMap,node/2565702271,Design-related museum or gallery
,"Art Radio International, Inc.",,-74.011789,40.679416,"159 Pioneer St, Brooklyn, 11231",,NYC DCLA,dcla-row-203,Design-related name in DCLA New Media discipline
,"Art Resources for Teachers and Students, Inc.",,-73.990863,40.713311,"134 Henry Street, New York, 11372",,NYC DCLA,dcla-row-204,Requires manual review
,Art Resources Transfer,,-74.003999,40.750094,"526 W 26th St., New York, 10001",,NYC DCLA,dcla-row-205,Requires manual review
,"Art Start, Inc.",,-74.003999,40.750094,"526 W 26th St, New York, 10001",,NYC DCLA,dcla-row-226,Requires manual review
,Art Students League of New York,,-73.980896,40.765894,"215 W 57th St, New York, 10019",,NYC DCLA,dcla-row-227,Design-related name in DCLA Visual Arts discipline
,Art World ESPO,,-73.9798764,40.6824711,72 4th Avenue,,OpenStreetMap,node/2550063510,Design-related museum or gallery
,"Art's House Schools, Inc.",,-73.98266,40.5755,"1507 Surf Avenue, Brooklyn, 11224",,NYC DCLA,dcla-row-166,Requires manual review
,Art+Ray,,-73.9867283,40.7290786,305 East 9th Street,https://www.artraynyc.com,OpenStreetMap,node/7098491803,Design-related museum or gallery
,"Art21, Inc.",,-73.993937,40.748299,"231 W. 29th St, New York, 10001",,NYC DCLA,dcla-row-167,Requires manual review
,Art4aids,,-73.962469,40.647016,"1800 Albemarle rd, brooklyn, 11226",,NYC DCLA,dcla-row-168,Requires manual review
,"ArtBridge Projects, Inc.",,-74.003999,40.750094,"526 West 26th Street, New York, 10001",,NYC DCLA,dcla-row-171,Requires manual review
,"ArtCrawl Harlem, Inc.",,-73.949271,40.805211,"153 West 120th Street, New York, 10027",,NYC DCLA,dcla-row-173,Requires manual review
,"ArteEast, Inc.",,-73.981292,40.667253,"320 7th Ave, Brooklyn, 11215",,NYC DCLA,dcla-row-177,Requires manual review
,"artHARLEM, Inc.",,-73.948827,40.804181,"104 West 119th Street, Suite 3, New York, 10026",,NYC DCLA,dcla-row-180,Requires manual review
,"Arthur Aviles Typical Theatre, Inc.",,-73.845078,40.838109,"2474 Westchester Avenue, New York, 10461",,NYC DCLA,dcla-row-182,Requires manual review
,Arthur Miller Foundation,,-73.996197,40.735344,"56 W 12th St, New York, 10011",,NYC DCLA,dcla-row-183,Requires manual review
,Arthur's Shoe Repair,,-73.9567701,40.7730219,232 East 78th Street,,OpenStreetMap,node/5266894492,Requires manual review
